Address,RSSI,CoordX,CoordY
4C:24:98:5D:05:A3,-49,9,10
4C:24:98:5D:05:A3,-50,9,10
90:E2:02:91:62:09,-68,9,10
3C:A3:08:96:68:60,-69,9,10
4C:24:98:5D:05:A3,-55,9,10
90:E2:02:91:62:09,-65,9,10
90:E2:02:91:62:09,-63,9,10
3C:A3:08:96:68:60,-67,9,10
4C:24:98:5D:05:A3,-50,9,10
3C:A3:08:96:68:60,-66,9,10
4C:24:98:5D:05:A3,-52,9,10
90:E2:02:91:62:09,-63,9,10
4C:24:98:5D:05:A3,-48,9,10
90:E2:02:91:62:09,-63,9,10
4C:24:98:5D:05:A3,-58,9,10
90:E2:02:91:62:09,-66,9,10
4C:24:98:5D:05:A3,-51,9,10
3C:A3:08:96:68:60,-64,9,10
4C:24:98:5D:05:A3,-52,9,10
3C:A3:08:96:68:60,-69,9,10
4C:24:98:5D:05:A3,-65,9,10
4C:24:98:5D:05:A3,-52,9,10
90:E2:02:91:62:09,-62,9,10
3C:A3:08:96:68:60,-72,9,10
90:E2:02:91:62:09,-73,9,10
3C:A3:08:96:68:60,-66,9,10
3C:A3:08:96:68:60,-64,9,10
4C:24:98:5D:05:A3,-53,9,10
4C:24:98:5D:05:A3,-56,9,10
3C:A3:08:96:68:60,-72,9,10
3C:A3:08:96:68:60,-73,9,10
90:E2:02:91:62:09,-68,9,10
90:E2:02:91:62:09,-66,9,10
3C:A3:08:96:68:60,-72,9,10
4C:24:98:5D:05:A3,-52,9,10
90:E2:02:91:62:09,-65,9,10
4C:24:98:5D:05:A3,-54,9,10
90:E2:02:91:62:09,-66,9,10
3C:A3:08:96:68:60,-65,9,10
4C:24:98:5D:05:A3,-53,9,10
3C:A3:08:96:68:60,-66,9,10
90:E2:02:91:62:09,-65,9,10
4C:24:98:5D:05:A3,-46,9,10
90:E2:02:91:62:09,-68,9,10
4C:24:98:5D:05:A3,-46,9,10
90:E2:02:91:62:09,-62,9,10
90:E2:02:91:62:09,-66,9,10
3C:A3:08:96:68:60,-72,9,10
4C:24:98:5D:05:A3,-53,9,10
90:E2:02:91:62:09,-74,9,10
3C:A3:08:96:68:60,-72,9,10
4C:24:98:5D:05:A3,-55,9,10
3C:A3:08:96:68:60,-66,9,10
4C:24:98:5D:05:A3,-45,9,10
90:E2:02:91:62:09,-69,9,10
90:E2:02:91:62:09,-66,9,10
4C:24:98:5D:05:A3,-56,9,10
3C:A3:08:96:68:60,-79,9,10
90:E2:02:91:62:09,-78,9,10
4C:24:98:5D:05:A3,-61,9,10
4C:24:98:5D:05:A3,-54,9,10
3C:A3:08:96:68:60,-65,9,10
90:E2:02:91:62:09,-70,9,10
4C:24:98:5D:05:A3,-57,9,10
90:E2:02:91:62:09,-74,9,10
4C:24:98:5D:05:A3,-56,9,10
90:E2:02:91:62:09,-67,9,10
3C:A3:08:96:68:60,-65,9,10
90:E2:02:91:62:09,-73,9,10
90:E2:02:91:62:09,-65,9,10
3C:A3:08:96:68:60,-69,9,10
4C:24:98:5D:05:A3,-52,9,10
90:E2:02:91:62:09,-65,9,10
4C:24:98:5D:05:A3,-56,9,10
3C:A3:08:96:68:60,-64,9,10
3C:A3:08:96:68:60,-68,9,10
90:E2:02:91:62:09,-68,9,10
3C:A3:08:96:68:60,-62,9,10
3C:A3:08:96:68:60,-72,9,10
4C:24:98:5D:05:A3,-57,9,10
90:E2:02:91:62:09,-64,9,10
90:E2:02:91:62:09,-71,9,10
3C:A3:08:96:68:60,-83,9,10
4C:24:98:5D:05:A3,-55,9,10
90:E2:02:91:62:09,-70,9,10
90:E2:02:91:62:09,-68,9,10
3C:A3:08:96:68:60,-72,9,10
4C:24:98:5D:05:A3,-49,9,10
3C:A3:08:96:68:60,-78,9,10
90:E2:02:91:62:09,-68,9,10
4C:24:98:5D:05:A3,-54,9,10
3C:A3:08:96:68:60,-63,9,10
90:E2:02:91:62:09,-72,9,10
3C:A3:08:96:68:60,-71,9,10
90:E2:02:91:62:09,-66,9,10
4C:24:98:5D:05:A3,-47,9,10
90:E2:02:91:62:09,-65,9,10
4C:24:98:5D:05:A3,-52,9,10
3C:A3:08:96:68:60,-68,9,10
4C:24:98:5D:05:A3,-52,9,10
4C:24:98:5D:05:A3,-59,9,10
3C:A3:08:96:68:60,-68,9,10
90:E2:02:91:62:09,-64,9,10
4C:24:98:5D:05:A3,-49,9,10
3C:A3:08:96:68:60,-70,9,10
90:E2:02:91:62:09,-61,9,10
90:E2:02:91:62:09,-73,9,10
3C:A3:08:96:68:60,-72,9,10
4C:24:98:5D:05:A3,-61,9,10
4C:24:98:5D:05:A3,-59,9,10
90:E2:02:91:62:09,-65,9,10
3C:A3:08:96:68:60,-65,9,10
3C:A3:08:96:68:60,-63,9,10
90:E2:02:91:62:09,-64,9,10
4C:24:98:5D:05:A3,-47,9,10
3C:A3:08:96:68:60,-57,9,10
3C:A3:08:96:68:60,-60,9,10
90:E2:02:91:62:09,-60,9,10
4C:24:98:5D:05:A3,-50,9,10
90:E2:02:91:62:09,-61,9,10
3C:A3:08:96:68:60,-65,9,10
90:E2:02:91:62:09,-64,9,10
4C:24:98:5D:05:A3,-48,9,10
3C:A3:08:96:68:60,-66,9,10
3C:A3:08:96:68:60,-73,9,10
4C:24:98:5D:05:A3,-53,9,10
90:E2:02:91:62:09,-61,9,10
4C:24:98:5D:05:A3,-51,9,10
3C:A3:08:96:68:60,-76,9,10
3C:A3:08:96:68:60,-74,9,10
4C:24:98:5D:05:A3,-55,9,10
90:E2:02:91:62:09,-62,9,10
3C:A3:08:96:68:60,-69,9,10
90:E2:02:91:62:09,-62,9,10
4C:24:98:5D:05:A3,-52,9,10
3C:A3:08:96:68:60,-84,9,10
4C:24:98:5D:05:A3,-50,9,10
3C:A3:08:96:68:60,-65,9,10
4C:24:98:5D:05:A3,-55,9,10
90:E2:02:91:62:09,-63,9,10
3C:A3:08:96:68:60,-73,9,10
4C:24:98:5D:05:A3,-46,9,10
90:E2:02:91:62:09,-69,9,10
4C:24:98:5D:05:A3,-53,9,10
3C:A3:08:96:68:60,-66,9,10
90:E2:02:91:62:09,-65,9,10
4C:24:98:5D:05:A3,-52,9,10
3C:A3:08:96:68:60,-62,9,10
90:E2:02:91:62:09,-62,9,10
90:E2:02:91:62:09,-64,9,10
4C:24:98:5D:05:A3,-50,9,10
90:E2:02:91:62:09,-62,9,10
3C:A3:08:96:68:60,-71,9,10
4C:24:98:5D:05:A3,-47,9,10
3C:A3:08:96:68:60,-64,9,10
90:E2:02:91:62:09,-64,9,10
4C:24:98:5D:05:A3,-51,9,10
90:E2:02:91:62:09,-66,9,10
3C:A3:08:96:68:60,-63,9,10
4C:24:98:5D:05:A3,-46,9,10
3C:A3:08:96:68:60,-63,9,10
90:E2:02:91:62:09,-73,9,10
4C:24:98:5D:05:A3,-46,9,10
3C:A3:08:96:68:60,-63,9,10
90:E2:02:91:62:09,-60,9,10
90:E2:02:91:62:09,-67,9,10
3C:A3:08:96:68:60,-64,9,10
90:E2:02:91:62:09,-64,9,10
3C:A3:08:96:68:60,-70,9,10
4C:24:98:5D:05:A3,-47,9,10
90:E2:02:91:62:09,-67,9,10
4C:24:98:5D:05:A3,-52,9,10
3C:A3:08:96:68:60,-69,9,10
90:E2:02:91:62:09,-75,9,10
4C:24:98:5D:05:A3,-50,9,10
90:E2:02:91:62:09,-63,9,10
90:E2:02:91:62:09,-83,9,10
4C:24:98:5D:05:A3,-52,9,10
90:E2:02:91:62:09,-70,9,10
4C:24:98:5D:05:A3,-48,9,10
3C:A3:08:96:68:60,-65,9,10
3C:A3:08:96:68:60,-73,9,10
4C:24:98:5D:05:A3,-48,9,10
3C:A3:08:96:68:60,-65,9,10
4C:24:98:5D:05:A3,-47,9,10
90:E2:02:91:62:09,-65,9,10
90:E2:02:91:62:09,-62,9,10
3C:A3:08:96:68:60,-70,9,10
4C:24:98:5D:05:A3,-54,9,10
90:E2:02:91:62:09,-64,9,10
4C:24:98:5D:05:A3,-53,9,10
3C:A3:08:96:68:60,-68,9,10
90:E2:02:91:62:09,-59,9,10
4C:24:98:5D:05:A3,-52,9,10
3C:A3:08:96:68:60,-66,9,10
90:E2:02:91:62:09,-70,9,10
4C:24:98:5D:05:A3,-50,9,10
90:E2:02:91:62:09,-69,9,10
90:E2:02:91:62:09,-72,9,10
3C:A3:08:96:68:60,-73,9,10
4C:24:98:5D:05:A3,-54,9,10
3C:A3:08:96:68:60,-67,9,10
4C:24:98:5D:05:A3,-46,9,10
90:E2:02:91:62:09,-66,9,10
90:E2:02:91:62:09,-64,9,10
3C:A3:08:96:68:60,-77,9,10
4C:24:98:5D:05:A3,-46,9,10
4C:24:98:5D:05:A3,-47,9,10
90:E2:02:91:62:09,-65,9,10
3C:A3:08:96:68:60,-66,9,10
90:E2:02:91:62:09,-64,9,10
3C:A3:08:96:68:60,-67,9,10
4C:24:98:5D:05:A3,-46,9,10
90:E2:02:91:62:09,-64,9,10
90:E2:02:91:62:09,-78,9,10
3C:A3:08:96:68:60,-64,9,10
3C:A3:08:96:68:60,-66,9,10
90:E2:02:91:62:09,-67,9,10
4C:24:98:5D:05:A3,-51,9,10
3C:A3:08:96:68:60,-65,9,10
3C:A3:08:96:68:60,-66,9,10
4C:24:98:5D:05:A3,-51,9,10
90:E2:02:91:62:09,-70,9,10
4C:24:98:5D:05:A3,-50,9,10
3C:A3:08:96:68:60,-66,9,10
4C:24:98:5D:05:A3,-45,9,10
3C:A3:08:96:68:60,-64,9,10
90:E2:02:91:62:09,-62,9,10
90:E2:02:91:62:09,-63,9,10
3C:A3:08:96:68:60,-67,9,10
4C:24:98:5D:05:A3,-45,9,10
4C:24:98:5D:05:A3,-46,9,10
90:E2:02:91:62:09,-64,9,10
90:E2:02:91:62:09,-63,9,10
3C:A3:08:96:68:60,-65,9,10
90:E2:02:91:62:09,-61,9,10
4C:24:98:5D:05:A3,-54,9,10
90:E2:02:91:62:09,-66,9,10
3C:A3:08:96:68:60,-62,9,10
90:E2:02:91:62:09,-64,9,10
4C:24:98:5D:05:A3,-51,9,10
90:E2:02:91:62:09,-68,9,10
3C:A3:08:96:68:60,-67,9,10
4C:24:98:5D:05:A3,-54,9,10
3C:A3:08:96:68:60,-65,9,10
4C:24:98:5D:05:A3,-52,9,10
3C:A3:08:96:68:60,-63,9,10
3C:A3:08:96:68:60,-69,9,10
90:E2:02:91:62:09,-64,9,10
4C:24:98:5D:05:A3,-53,9,10
90:E2:02:91:62:09,-66,9,10
3C:A3:08:96:68:60,-68,9,10
4C:24:98:5D:05:A3,-47,9,10
90:E2:02:91:62:09,-65,9,10
90:E2:02:91:62:09,-64,9,10
3C:A3:08:96:68:60,-63,9,10
90:E2:02:91:62:09,-64,9,10
3C:A3:08:96:68:60,-70,9,10
4C:24:98:5D:05:A3,-46,9,10
4C:24:98:5D:05:A3,-60,9,10
4C:24:98:5D:05:A3,-54,9,10
3C:A3:08:96:68:60,-61,9,10
90:E2:02:91:62:09,-63,9,10
90:E2:02:91:62:09,-65,9,10
3C:A3:08:96:68:60,-66,9,10
4C:24:98:5D:05:A3,-46,9,10
90:E2:02:91:62:09,-66,9,10
4C:24:98:5D:05:A3,-52,9,10
90:E2:02:91:62:09,-70,9,10
3C:A3:08:96:68:60,-66,9,10
4C:24:98:5D:05:A3,-46,9,10
4C:24:98:5D:05:A3,-46,9,10
90:E2:02:91:62:09,-77,9,10
90:E2:02:91:62:09,-61,9,10
4C:24:98:5D:05:A3,-46,9,10
3C:A3:08:96:68:60,-83,9,10
90:E2:02:91:62:09,-66,9,10
4C:24:98:5D:05:A3,-53,9,10
90:E2:02:91:62:09,-62,9,10
4C:24:98:5D:05:A3,-46,9,10
3C:A3:08:96:68:60,-68,9,10
90:E2:02:91:62:09,-60,9,10
90:E2:02:91:62:09,-58,9,10
4C:24:98:5D:05:A3,-52,9,10
3C:A3:08:96:68:60,-79,9,10
3C:A3:08:96:68:60,-62,9,10
4C:24:98:5D:05:A3,-46,9,10
4C:24:98:5D:05:A3,-48,9,10
4C:24:98:5D:05:A3,-52,9,10
4C:24:98:5D:05:A3,-52,9,10
3C:A3:08:96:68:60,-78,9,10
4C:24:98:5D:05:A3,-46,9,10
90:E2:02:91:62:09,-62,9,10
4C:24:98:5D:05:A3,-47,9,10
3C:A3:08:96:68:60,-70,9,10
90:E2:02:91:62:09,-63,9,10
4C:24:98:5D:05:A3,-54,9,10
4C:24:98:5D:05:A3,-46,9,10
4C:24:98:5D:05:A3,-46,9,10
3C:A3:08:96:68:60,-66,9,10
3C:A3:08:96:68:60,-64,9,10
90:E2:02:91:62:09,-64,9,10
3C:A3:08:96:68:60,-66,9,10
4C:24:98:5D:05:A3,-47,9,10
90:E2:02:91:62:09,-66,9,10
90:E2:02:91:62:09,-63,9,10
3C:A3:08:96:68:60,-68,9,10
90:E2:02:91:62:09,-65,9,10
3C:A3:08:96:68:60,-68,9,10
4C:24:98:5D:05:A3,-55,9,10
90:E2:02:91:62:09,-63,9,10
3C:A3:08:96:68:60,-70,9,10
3C:A3:08:96:68:60,-69,9,10
90:E2:02:91:62:09,-64,9,10
3C:A3:08:96:68:60,-62,9,10
90:E2:02:91:62:09,-64,9,10
3C:A3:08:96:68:60,-61,9,10
3C:A3:08:96:68:60,-63,9,10
90:E2:02:91:62:09,-67,9,10
4C:24:98:5D:05:A3,-52,9,10
3C:A3:08:96:68:60,-62,9,10
4C:24:98:5D:05:A3,-48,9,10
90:E2:02:91:62:09,-60,9,10
4C:24:98:5D:05:A3,-50,9,10
3C:A3:08:96:68:60,-61,9,10
4C:24:98:5D:05:A3,-52,9,10
4C:24:98:5D:05:A3,-52,9,10
90:E2:02:91:62:09,-64,9,10
3C:A3:08:96:68:60,-63,9,10
3C:A3:08:96:68:60,-63,9,10
90:E2:02:91:62:09,-68,9,10
4C:24:98:5D:05:A3,-53,9,10
4C:24:98:5D:05:A3,-54,9,10
3C:A3:08:96:68:60,-69,9,10
3C:A3:08:96:68:60,-62,9,10
90:E2:02:91:62:09,-67,9,10
4C:24:98:5D:05:A3,-56,9,10
90:E2:02:91:62:09,-56,9,10
3C:A3:08:96:68:60,-71,9,10
4C:24:98:5D:05:A3,-44,9,10
90:E2:02:91:62:09,-76,9,10
3C:A3:08:96:68:60,-66,9,10
90:E2:02:91:62:09,-61,9,10
90:E2:02:91:62:09,-61,9,10
90:E2:02:91:62:09,-68,9,10
4C:24:98:5D:05:A3,-46,9,10
3C:A3:08:96:68:60,-67,9,10
3C:A3:08:96:68:60,-67,9,10
4C:24:98:5D:05:A3,-52,9,10
3C:A3:08:96:68:60,-66,9,10
90:E2:02:91:62:09,-60,9,10
4C:24:98:5D:05:A3,-52,9,10
4C:24:98:5D:05:A3,-48,9,10
3C:A3:08:96:68:60,-68,9,10
90:E2:02:91:62:09,-63,9,10
3C:A3:08:96:68:60,-70,9,10
4C:24:98:5D:05:A3,-51,9,10
3C:A3:08:96:68:60,-67,9,10
90:E2:02:91:62:09,-63,9,10
4C:24:98:5D:05:A3,-51,9,10
3C:A3:08:96:68:60,-70,9,10
4C:24:98:5D:05:A3,-47,9,10
90:E2:02:91:62:09,-69,9,10
3C:A3:08:96:68:60,-72,9,10
4C:24:98:5D:05:A3,-47,9,10
4C:24:98:5D:05:A3,-54,9,10
3C:A3:08:96:68:60,-63,9,10
3C:A3:08:96:68:60,-68,9,10
4C:24:98:5D:05:A3,-55,9,10
90:E2:02:91:62:09,-68,9,10
3C:A3:08:96:68:60,-62,9,10
90:E2:02:91:62:09,-65,9,10
3C:A3:08:96:68:60,-67,9,10
90:E2:02:91:62:09,-76,9,10
4C:24:98:5D:05:A3,-47,9,10
90:E2:02:91:62:09,-57,9,10
90:E2:02:91:62:09,-60,9,10
4C:24:98:5D:05:A3,-48,9,10
3C:A3:08:96:68:60,-69,9,10
90:E2:02:91:62:09,-64,9,10
90:E2:02:91:62:09,-66,9,10
3C:A3:08:96:68:60,-60,9,10
4C:24:98:5D:05:A3,-49,9,10
4C:24:98:5D:05:A3,-48,9,10
3C:A3:08:96:68:60,-71,9,10
90:E2:02:91:62:09,-67,9,10
3C:A3:08:96:68:60,-64,9,10
90:E2:02:91:62:09,-67,9,10
90:E2:02:91:62:09,-60,9,10
4C:24:98:5D:05:A3,-52,9,10
90:E2:02:91:62:09,-60,9,10
3C:A3:08:96:68:60,-76,9,10
4C:24:98:5D:05:A3,-57,9,10
4C:24:98:5D:05:A3,-56,9,10
3C:A3:08:96:68:60,-64,9,10
4C:24:98:5D:05:A3,-53,9,10
3C:A3:08:96:68:60,-74,9,10
4C:24:98:5D:05:A3,-53,9,10
90:E2:02:91:62:09,-60,9,10
3C:A3:08:96:68:60,-75,9,10
90:E2:02:91:62:09,-65,9,10
3C:A3:08:96:68:60,-77,9,10
4C:24:98:5D:05:A3,-56,9,10
3C:A3:08:96:68:60,-69,9,10
4C:24:98:5D:05:A3,-46,9,10
3C:A3:08:96:68:60,-63,9,10
90:E2:02:91:62:09,-72,9,10
90:E2:02:91:62:09,-70,9,10
4C:24:98:5D:05:A3,-47,9,10
3C:A3:08:96:68:60,-70,9,10
90:E2:02:91:62:09,-61,9,10
3C:A3:08:96:68:60,-68,9,10
4C:24:98:5D:05:A3,-46,9,10
90:E2:02:91:62:09,-66,9,10
4C:24:98:5D:05:A3,-53,9,10
3C:A3:08:96:68:60,-62,9,10
3C:A3:08:96:68:60,-73,9,10
4C:24:98:5D:05:A3,-56,9,10
90:E2:02:91:62:09,-65,9,10
3C:A3:08:96:68:60,-63,9,10
90:E2:02:91:62:09,-66,9,10
3C:A3:08:96:68:60,-70,9,10
3C:A3:08:96:68:60,-63,9,10
90:E2:02:91:62:09,-60,9,10
4C:24:98:5D:05:A3,-47,9,10
90:E2:02:91:62:09,-60,9,10
4C:24:98:5D:05:A3,-47,9,10
3C:A3:08:96:68:60,-72,9,10
3C:A3:08:96:68:60,-63,9,10
4C:24:98:5D:05:A3,-55,9,10
3C:A3:08:96:68:60,-75,9,10
4C:24:98:5D:05:A3,-53,9,10
90:E2:02:91:62:09,-68,9,10
4C:24:98:5D:05:A3,-57,9,10
90:E2:02:91:62:09,-66,9,10
3C:A3:08:96:68:60,-64,9,10
4C:24:98:5D:05:A3,-47,9,10
3C:A3:08:96:68:60,-79,9,10
4C:24:98:5D:05:A3,-54,9,10
90:E2:02:91:62:09,-61,9,10
4C:24:98:5D:05:A3,-55,9,10
90:E2:02:91:62:09,-64,9,10
3C:A3:08:96:68:60,-70,9,10
4C:24:98:5D:05:A3,-54,9,10
90:E2:02:91:62:09,-67,9,10
4C:24:98:5D:05:A3,-56,9,10
90:E2:02:91:62:09,-67,9,10
4C:24:98:5D:05:A3,-54,9,10
3C:A3:08:96:68:60,-64,9,10
3C:A3:08:96:68:60,-72,9,10
90:E2:02:91:62:09,-65,9,10
4C:24:98:5D:05:A3,-54,9,10
90:E2:02:91:62:09,-65,9,10
3C:A3:08:96:68:60,-72,9,10
4C:24:98:5D:05:A3,-46,9,10
3C:A3:08:96:68:60,-63,9,10
90:E2:02:91:62:09,-66,9,10
3C:A3:08:96:68:60,-72,9,10
4C:24:98:5D:05:A3,-46,9,10
4C:24:98:5D:05:A3,-53,9,10
3C:A3:08:96:68:60,-73,9,10
90:E2:02:91:62:09,-60,9,10
90:E2:02:91:62:09,-65,9,10
3C:A3:08:96:68:60,-72,9,10
4C:24:98:5D:05:A3,-55,9,10
3C:A3:08:96:68:60,-63,9,10
90:E2:02:91:62:09,-68,9,10
90:E2:02:91:62:09,-68,9,10
4C:24:98:5D:05:A3,-54,9,10
3C:A3:08:96:68:60,-62,9,10
4C:24:98:5D:05:A3,-46,9,10
90:E2:02:91:62:09,-69,9,10
4C:24:98:5D:05:A3,-54,9,10
3C:A3:08:96:68:60,-63,9,10
90:E2:02:91:62:09,-60,9,10
3C:A3:08:96:68:60,-63,9,10
4C:24:98:5D:05:A3,-47,9,10
3C:A3:08:96:68:60,-64,9,10
4C:24:98:5D:05:A3,-54,9,10
90:E2:02:91:62:09,-64,9,10
90:E2:02:91:62:09,-64,9,10
3C:A3:08:96:68:60,-63,9,10
4C:24:98:5D:05:A3,-46,9,10
3C:A3:08:96:68:60,-73,9,10
90:E2:02:91:62:09,-66,9,10
90:E2:02:91:62:09,-61,9,10
4C:24:98:5D:05:A3,-53,9,10
4C:24:98:5D:05:A3,-56,9,10
90:E2:02:91:62:09,-64,9,10
90:E2:02:91:62:09,-61,9,10
3C:A3:08:96:68:60,-79,9,10
4C:24:98:5D:05:A3,-45,9,10
90:E2:02:91:62:09,-60,9,10
4C:24:98:5D:05:A3,-54,9,10
4C:24:98:5D:05:A3,-46,9,10
3C:A3:08:96:68:60,-76,9,10
3C:A3:08:96:68:60,-62,9,10
90:E2:02:91:62:09,-66,9,10
4C:24:98:5D:05:A3,-54,9,10
90:E2:02:91:62:09,-66,9,10
3C:A3:08:96:68:60,-63,9,10
4C:24:98:5D:05:A3,-54,9,10
3C:A3:08:96:68:60,-72,9,10
90:E2:02:91:62:09,-62,9,10
4C:24:98:5D:05:A3,-56,9,10
3C:A3:08:96:68:60,-73,9,10
4C:24:98:5D:05:A3,-64,9,10
3C:A3:08:96:68:60,-69,9,10
4C:24:98:5D:05:A3,-54,9,10
4C:24:98:5D:05:A3,-64,9,10
3C:A3:08:96:68:60,-63,9,10
4C:24:98:5D:05:A3,-57,9,10
90:E2:02:91:62:09,-62,9,10
3C:A3:08:96:68:60,-74,9,10
90:E2:02:91:62:09,-64,9,10
4C:24:98:5D:05:A3,-56,9,10
4C:24:98:5D:05:A3,-54,9,10
90:E2:02:91:62:09,-64,9,10
3C:A3:08:96:68:60,-75,9,10
4C:24:98:5D:05:A3,-63,9,10
90:E2:02:91:62:09,-65,9,10
3C:A3:08:96:68:60,-71,9,10
90:E2:02:91:62:09,-61,9,10
4C:24:98:5D:05:A3,-57,9,10
3C:A3:08:96:68:60,-76,9,10
4C:24:98:5D:05:A3,-46,9,10
90:E2:02:91:62:09,-63,9,10
3C:A3:08:96:68:60,-63,9,10
4C:24:98:5D:05:A3,-54,9,10
4C:24:98:5D:05:A3,-55,9,10
3C:A3:08:96:68:60,-72,9,10
90:E2:02:91:62:09,-63,9,10
3C:A3:08:96:68:60,-75,9,10
4C:24:98:5D:05:A3,-54,9,10
4C:24:98:5D:05:A3,-54,9,10
90:E2:02:91:62:09,-65,9,10
4C:24:98:5D:05:A3,-55,9,10
3C:A3:08:96:68:60,-70,9,10
90:E2:02:91:62:09,-65,9,10
3C:A3:08:96:68:60,-72,9,10
4C:24:98:5D:05:A3,-55,9,10
3C:A3:08:96:68:60,-74,9,10
90:E2:02:91:62:09,-66,9,10
4C:24:98:5D:05:A3,-47,9,10
3C:A3:08:96:68:60,-63,9,10
4C:24:98:5D:05:A3,-54,9,10
90:E2:02:91:62:09,-72,9,10
3C:A3:08:96:68:60,-65,9,10
90:E2:02:91:62:09,-63,9,10
4C:24:98:5D:05:A3,-48,9,10
90:E2:02:91:62:09,-68,9,10
3C:A3:08:96:68:60,-67,9,10
4C:24:98:5D:05:A3,-47,9,10
4C:24:98:5D:05:A3,-47,9,10
3C:A3:08:96:68:60,-66,9,10
90:E2:02:91:62:09,-61,9,10
90:E2:02:91:62:09,-59,9,10
4C:24:98:5D:05:A3,-54,9,10
3C:A3:08:96:68:60,-68,9,10
4C:24:98:5D:05:A3,-57,9,10
90:E2:02:91:62:09,-61,9,10
90:E2:02:91:62:09,-59,9,10
4C:24:98:5D:05:A3,-48,9,10
3C:A3:08:96:68:60,-67,9,10
4C:24:98:5D:05:A3,-47,9,10
3C:A3:08:96:68:60,-74,9,10
4C:24:98:5D:05:A3,-48,9,10
4C:24:98:5D:05:A3,-48,9,10
90:E2:02:91:62:09,-69,9,10
4C:24:98:5D:05:A3,-54,9,10
90:E2:02:91:62:09,-72,9,10
4C:24:98:5D:05:A3,-55,9,10
3C:A3:08:96:68:60,-66,9,10
3C:A3:08:96:68:60,-70,9,10
4C:24:98:5D:05:A3,-47,9,10
90:E2:02:91:62:09,-69,9,10
3C:A3:08:96:68:60,-76,9,10
90:E2:02:91:62:09,-64,9,10
4C:24:98:5D:05:A3,-52,9,10
90:E2:02:91:62:09,-65,9,10
3C:A3:08:96:68:60,-66,9,10
3C:A3:08:96:68:60,-68,9,10
4C:24:98:5D:05:A3,-52,9,10
90:E2:02:91:62:09,-64,9,10
4C:24:98:5D:05:A3,-52,9,10
3C:A3:08:96:68:60,-71,9,10
90:E2:02:91:62:09,-66,9,10
4C:24:98:5D:05:A3,-65,9,10
3C:A3:08:96:68:60,-68,9,10
90:E2:02:91:62:09,-66,9,10
3C:A3:08:96:68:60,-68,9,10
4C:24:98:5D:05:A3,-50,9,10
3C:A3:08:96:68:60,-71,9,10
3C:A3:08:96:68:60,-74,9,10
4C:24:98:5D:05:A3,-76,9,10
90:E2:02:91:62:09,-65,9,10
3C:A3:08:96:68:60,-66,9,10
4C:24:98:5D:05:A3,-48,9,10
90:E2:02:91:62:09,-75,9,10
3C:A3:08:96:68:60,-68,9,10
3C:A3:08:96:68:60,-66,9,10
3C:A3:08:96:68:60,-68,9,10
90:E2:02:91:62:09,-74,9,10
90:E2:02:91:62:09,-74,9,10
3C:A3:08:96:68:60,-66,9,10
4C:24:98:5D:05:A3,-58,9,10
90:E2:02:91:62:09,-70,9,10
3C:A3:08:96:68:60,-76,9,10
90:E2:02:91:62:09,-68,9,10
4C:24:98:5D:05:A3,-48,9,10
3C:A3:08:96:68:60,-64,9,10
90:E2:02:91:62:09,-62,9,10
3C:A3:08:96:68:60,-67,9,10
4C:24:98:5D:05:A3,-60,9,10
90:E2:02:91:62:09,-61,9,10
3C:A3:08:96:68:60,-63,9,10
4C:24:98:5D:05:A3,-61,9,10
90:E2:02:91:62:09,-68,9,10
4C:24:98:5D:05:A3,-53,9,10
3C:A3:08:96:68:60,-63,9,10
4C:24:98:5D:05:A3,-54,9,10
3C:A3:08:96:68:60,-63,9,10
90:E2:02:91:62:09,-65,9,10
90:E2:02:91:62:09,-72,9,10
4C:24:98:5D:05:A3,-54,9,10
3C:A3:08:96:68:60,-64,9,10
4C:24:98:5D:05:A3,-59,9,10
4C:24:98:5D:05:A3,-52,9,10
3C:A3:08:96:68:60,-66,9,10
90:E2:02:91:62:09,-61,9,10
90:E2:02:91:62:09,-64,9,10
90:E2:02:91:62:09,-72,9,10
4C:24:98:5D:05:A3,-58,9,10
3C:A3:08:96:68:60,-68,9,10
90:E2:02:91:62:09,-58,9,10
4C:24:98:5D:05:A3,-48,9,10
3C:A3:08:96:68:60,-68,9,10
90:E2:02:91:62:09,-59,9,10
4C:24:98:5D:05:A3,-50,9,10
4C:24:98:5D:05:A3,-47,9,10
3C:A3:08:96:68:60,-70,9,10
3C:A3:08:96:68:60,-69,9,10
90:E2:02:91:62:09,-63,9,10
3C:A3:08:96:68:60,-68,9,10
4C:24:98:5D:05:A3,-50,9,10
90:E2:02:91:62:09,-63,9,10
3C:A3:08:96:68:60,-69,9,10
4C:24:98:5D:05:A3,-47,9,10
4C:24:98:5D:05:A3,-50,9,10
90:E2:02:91:62:09,-68,9,10
90:E2:02:91:62:09,-70,9,10
4C:24:98:5D:05:A3,-47,9,10
90:E2:02:91:62:09,-61,9,10
3C:A3:08:96:68:60,-68,9,10
4C:24:98:5D:05:A3,-50,9,10
4C:24:98:5D:05:A3,-51,9,10
3C:A3:08:96:68:60,-68,9,10
90:E2:02:91:62:09,-64,9,10
4C:24:98:5D:05:A3,-79,9,10
4C:24:98:5D:05:A3,-46,9,10
3C:A3:08:96:68:60,-66,9,10
90:E2:02:91:62:09,-66,9,10
4C:24:98:5D:05:A3,-53,9,10
3C:A3:08:96:68:60,-65,9,10
90:E2:02:91:62:09,-64,9,10
